monx mony
0 24.560259774058437
1 24.0098101249155
2 22.94132646149314
3 21.683789322352386
4 20.584745086271386
5 19.947725724749098
6 19.44388913960457
7 18.5937052133658
8 18.178968062850327
9 16.43688876727146
10 15.915922869810714
11 14.985326511736751
12 13.932317846329852
13 12.83335556998114
14 12.846933187474402
15 12.827648410978998
16 11.870015311185744
17 11.184925444946268
18 10.179278956725629
19 9.376676985885506
20 9.175414848902335
21 8.689164066576016
22 7.970390363040616
23 7.130186495056209
24 6.979427212771791
25 6.17104276424981
26 5.2006213489437485
27 5.47676742657956
28 4.572679926043587
29 4.200020656717669
30 4.273082743323656
31 3.476202072778485
32 3.198803072773184
33 2.5000745712905355
34 2.6252389978703556
35 2.0738748166952914
36 1.527731098370086
37 1.6728592146986667
38 0.8043887207345581
39 1.2081881283737737
40 0.7285278238335103
41 0.5173154094301698
42 0.612548222001723
43 0.1931742386326128
44 -0.02492882333987173
45 0.31005858757036264
46 0.5192700800027763
47 0.5796307765772556
48 0.0518875233026186
49 -0.42147922709722685
50 0.015006194575159792
51 0.03792893080074376
52 0.5944598539508719
53 -0.07368163007194294
54 0.35564037652275093
55 0.721140995665718
56 1.0276586496682154
57 0.236516766171934
58 0.3473133099903996
59 1.1204371885793343
60 1.1510206919473684
61 1.2758591099561436
62 1.6284970492886799
63 1.9617488789106448
64 2.6964275179365886
65 2.2645022255187595
66 2.98890829112353
67 2.963724083987082
68 3.8788231178292185
69 3.787553348246462
70 4.412616485772714
71 4.168688804368509
72 4.79680992085152
73 5.117145417326466
74 6.434342791110505
75 6.559235439962149
76 7.166500322008979
77 7.085976363149089
78 8.4126161895748
79 9.433137321297275
80 10.042819330406305
81 9.98889472513974
82 11.14897880224529
83 11.628087449794082
84 12.819310907329083
85 13.00868983366932
86 13.18948037628213
87 14.568214585622458
88 15.041285793316321
89 15.629004968296726
90 17.196535439260824
91 17.34678514404058
92 18.348926308796727
93 19.191787597098898
94 20.669304725179497
95 21.346841047071624
96 22.574357886037866
97 22.88709112104251
98 24.235197344523783
99 24.950802117058913
